ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
226829_at,1.714424915,9.5368622,3.973226352,0.000395424,0.012453795,0.02703145
219257_s_at,1.688821599,10.54777203,3.970624674,0.000398285,0.012510254,0.020335203
1559523_at,1.635013993,5.420138941,3.970560057,0.000398357,0.012510254,0.020168907
1562627_at,1.787067202,6.688053036,3.97029785,0.000398646,0.012512051,0.019494107
226847_at,2.357025324,11.35152658,3.968825529,0.000400276,0.012556002,0.015705273
221973_at,-1.762545495,8.605628028,-3.964416598,0.000405197,0.01269577,0.004361872
213141_at,1.503258623,7.429880582,3.960614266,0.000409487,0.012793319,-0.005417911
1559410_at,-1.696079479,7.939759126,-3.959996314,0.000410189,0.012793319,-0.007007056
232451_at,1.629400204,6.615835699,3.959335037,0.000410941,0.012793319,-0.008707538
203471_s_at,-1.635266937,8.821066455,-3.959167552,0.000411131,0.012793319,-0.009138213
230440_at,2.246291303,8.203388817,3.958239458,0.00041219,0.012800899,-0.011524647
229096_at,1.986575201,5.363408445,3.958055676,0.000412399,0.012800899,-0.011997191
201169_s_at,2.041754155,8.500498492,3.956810933,0.000413824,0.012819151,-0.015197533
231880_at,2.139870949,8.461106989,3.953824842,0.00041726,0.012894993,-0.022873828
233290_at,-1.571505255,5.668109954,-3.953659111,0.000417451,0.012894993,-0.02329982
225728_at,-2.314059697,8.26326384,-3.952623532,0.00041865,0.012918376,-0.025961538
227419_x_at,-2.703645293,6.844120704,-3.950618638,0.00042098,0.012960067,-0.031114073
232541_at,1.521741068,12.45182263,3.949166511,0.000422676,0.012997632,-0.03484553
207382_at,1.518324207,9.34430888,3.947231819,0.000424945,0.01305274,-0.03981638
234252_at,1.801728556,5.429797539,3.946533171,0.000425768,0.013070661,-0.041611257
226944_at,1.646664616,8.395119413,3.943309899,0.000429583,0.013136145,-0.049890859
214469_at,1.908048974,7.891348806,3.942235273,0.000430862,0.01316207,-0.052650799
203798_s_at,1.805414264,10.55096919,3.942193359,0.000430912,0.01316207,-0.052758443
234849_at,-2.367595037,2.982269779,-3.941315295,0.00043196,0.013186719,-0.055013383
236565_s_at,2.09650796,9.354807237,3.937959891,0.000435989,0.013244145,-0.063628972
1557257_at,1.6782768,8.684200256,3.93690474,0.000437263,0.013252411,-0.066337806
203367_at,1.644315567,11.26010384,3.93605147,0.000438296,0.013269016,-0.068528207
1556350_a_at,1.827652511,4.931583373,3.93541229,0.000439072,0.013277791,-0.070168929
215614_at,-1.68648051,3.446665039,-3.933847096,0.000440977,0.013310841,-0.074186321
214804_at,1.81253632,7.409844298,3.933714357,0.000441138,0.013310841,-0.074526999
237968_at,1.681698886,7.059659057,3.932695088,0.000442384,0.013341052,-0.077142882
210991_s_at,1.687846533,7.582686296,3.932171867,0.000443024,0.013345091,-0.078485611
220229_s_at,2.271905517,3.927379355,3.931946842,0.0004433,0.013345091,-0.079063072
213110_s_at,2.039091436,11.15634471,3.930767983,0.000444747,0.013345091,-0.082088104
228984_at,-1.889516882,6.687807649,-3.930519656,0.000445053,0.013345091,-0.082725292
228499_at,2.374090487,9.727260963,3.930516422,0.000445057,0.013345091,-0.082733591
230935_at,3.014140964,5.093619516,3.930496215,0.000445082,0.013345091,-0.08278544
208345_s_at,2.394336599,7.042129821,3.93039808,0.000445202,0.013345091,-0.083037243
213369_at,2.720879941,8.195138969,3.930191629,0.000445457,0.013345395,-0.083566967
225293_at,1.991102662,11.37215393,3.929931027,0.000445778,0.0133477,-0.084235626
219932_at,-4.481774222,4.465274055,-3.928478531,0.000447572,0.013394076,-0.087962218
214156_at,-3.685855952,5.059863763,-3.926698811,0.000449779,0.01344542,-0.092527791
235308_at,-1.759352006,10.01606409,-3.922599116,0.000454905,0.013557887,-0.103042504
244794_at,-2.473684574,5.024062185,-3.92250026,0.000455029,0.013557887,-0.103296004
242874_at,-2.032037979,7.984377919,-3.919444728,0.000458888,0.013650534,-0.11113049
201496_x_at,-1.538722974,7.271261757,-3.919033203,0.00045941,0.013651211,-0.112185513
1554655_a_at,-1.924231972,3.776775095,-3.917592411,0.000461242,0.01368476,-0.115878995
219999_at,-1.566482965,7.483094202,-3.917026544,0.000461964,0.013689906,-0.117329486
206125_s_at,2.616823144,11.60158467,3.916095405,0.000463154,0.013710306,-0.119716146
216841_s_at,2.030766976,11.02646131,3.914989883,0.00046457,0.013718148,-0.122549554
206102_at,1.584935241,10.52225619,3.913565101,0.000466402,0.013718148,-0.126200857
237576_x_at,2.775414208,6.287016558,3.911133972,0.000469545,0.013780119,-0.132430204
207156_at,1.8024695,7.737502297,3.910834404,0.000469933,0.013784126,-0.133197713
243729_at,-2.098350419,7.431394087,-3.910158456,0.000470811,0.01379508,-0.134929465
218943_s_at,2.005612798,9.937648854,3.909196743,0.000472064,0.013813761,-0.137393178
209911_x_at,1.614105141,10.9684109,3.907119517,0.000474779,0.013839153,-0.142713977
205870_at,1.534077508,9.852066136,3.904110076,0.00047874,0.013905136,-0.150421107
205122_at,1.778766632,7.891175695,3.903865717,0.000479063,0.013905136,-0.151046827
1553413_at,3.950246834,6.116424403,3.903284387,0.000479833,0.013910284,-0.152535366
1561660_at,-1.903714553,4.404805292,-3.902853742,0.000480403,0.013912104,-0.153638022
1567298_at,1.761173129,6.140364026,3.901281097,0.000482493,0.013947466,-0.157664424
227347_x_at,2.49886597,8.497991297,3.900278296,0.000483831,0.013952968,-0.160231611
237033_at,-2.850165807,3.907569823,-3.900259207,0.000483856,0.013952968,-0.160280478
206687_s_at,-1.595051603,10.06963857,-3.8994826,0.000484894,0.013961721,-0.16226846
219191_s_at,-2.581647855,7.054314055,-3.899257082,0.000485196,0.013962155,-0.162845726
208425_s_at,2.899351357,7.296478652,3.898591394,0.000486088,0.01398047,-0.164549651
1558338_at,-2.51666581,5.403071214,-3.898081627,0.000486773,0.013985437,-0.165854411
205829_at,1.580366528,9.037393152,3.897747281,0.000487222,0.013988483,-0.166710148
1562688_at,-2.657248182,3.185070563,-3.897217244,0.000487935,0.013988483,-0.1680667
208792_s_at,-3.786741143,10.08718087,-3.895694615,0.000489989,0.014011998,-0.171963328
240402_at,-2.154937644,3.407002119,-3.894986769,0.000490947,0.014025118,-0.173774649
216587_s_at,-1.639695927,3.413097331,-3.894965986,0.000490975,0.014025118,-0.173827829
236286_at,-1.988203107,4.800607067,-3.894221401,0.000491985,0.014039289,-0.175733051
226810_at,-1.714301815,11.15960697,-3.893829326,0.000492517,0.014040879,-0.176736234
210405_x_at,1.729073785,7.106189388,3.892860923,0.000493835,0.014055504,-0.179213908
229007_at,-1.759677119,6.821934147,-3.892669618,0.000494096,0.014055504,-0.179703342
244158_at,-2.283351482,5.382176902,-3.891893344,0.000495155,0.014070993,-0.181689287
236039_at,2.939756921,7.50340879,3.891289568,0.00049598,0.014087125,-0.183233841
205382_s_at,-2.177574668,9.04549288,-3.890448263,0.000497132,0.014105199,-0.185385913
242435_at,-1.990407351,3.826717618,-3.889688037,0.000498176,0.014127475,-0.187330457
242963_at,1.821818844,7.88938096,3.886981078,0.000501909,0.014218588,-0.194253504
209074_s_at,-4.03016484,6.006018257,-3.880681219,0.000510703,0.014407989,-0.210359608
229623_at,-2.12435584,8.085172177,-3.880456682,0.000511019,0.014409474,-0.210933505
1560916_a_at,1.680919992,7.010152109,3.879465625,0.000512417,0.014434003,-0.213466438
227460_at,2.190115354,4.109128776,3.875733913,0.000517714,0.014518784,-0.223002101
207526_s_at,3.133173452,7.221668497,3.875713608,0.000517743,0.014518784,-0.223053979
1565809_x_at,2.202628772,6.340132145,3.872513543,0.000522329,0.014607832,-0.231228827
205429_s_at,1.81993287,7.37011601,3.871847096,0.000523288,0.014627196,-0.232931056
222771_s_at,-2.276919295,6.021957359,-3.871055454,0.000524431,0.014644158,-0.234952942
1556711_at,-3.031955884,2.440319064,-3.868587391,0.000528008,0.014729012,-0.241255636
1558186_s_at,-3.205272551,3.247275046,-3.868282057,0.000528453,0.014733887,-0.242035281
208206_s_at,-2.356199827,7.549815246,-3.86725413,0.000529951,0.014743877,-0.244659862
202524_s_at,-1.734179714,8.860904458,-3.867111409,0.000530159,0.014743877,-0.245024251
243757_at,-2.540622237,4.77200321,-3.865309261,0.000532797,0.014784631,-0.249625047
228076_s_at,1.659715787,5.318997759,3.864976047,0.000533286,0.014784631,-0.250475652
202620_s_at,1.80118883,11.29087001,3.864906185,0.000533389,0.014784631,-0.250653989
241227_at,2.142012934,4.892098071,3.864818507,0.000533518,0.014784631,-0.250877802
1564282_a_at,3.866860245,6.296568012,3.862960396,0.000536254,0.014852941,-0.255620575
242916_at,-1.847614641,7.891558256,-3.860638621,0.000539693,0.014904199,-0.261545823
227461_at,1.650774657,11.94908625,3.859388928,0.000541553,0.014939161,-0.264734617
209539_at,-1.78278464,8.871837096,-3.857659463,0.000544137,0.014980217,-0.269147086
203408_s_at,-1.864253986,9.87437524,-3.856561882,0.000545784,0.015017978,-0.271947074
1558220_at,-1.598437696,8.63968169,-3.854787603,0.000548455,0.015068739,-0.276472821
206310_at,-3.067725653,4.502845168,-3.854262104,0.000549249,0.015071023,-0.277813113
228434_at,-2.714913766,7.657464951,-3.853994658,0.000549653,0.015071023,-0.278495214
222210_at,-1.857241625,4.006460324,-3.853178095,0.00055089,0.015071023,-0.280577707
207020_at,1.723668169,6.994437816,3.84991306,0.000555861,0.015138676,-0.288903169
206428_s_at,-1.660179124,2.144055799,-3.847506055,0.000559554,0.015204167,-0.295039314
215440_s_at,-2.208122201,8.507889199,-3.847083179,0.000560205,0.015208145,-0.296117219
205239_at,1.945420327,12.22799468,3.844755553,0.000563803,0.015252803,-0.302049631
204989_s_at,2.091867177,6.910277576,3.843159664,0.000566283,0.015297183,-0.306116404
227662_at,-3.165098413,7.714968468,-3.842880505,0.000566717,0.015297769,-0.306827722
240638_at,-1.654013566,5.334414556,-3.838218625,0.000574028,0.015430176,-0.318704126
204972_at,1.809797984,10.80726206,3.837471956,0.000575207,0.015446691,-0.320605876
221854_at,1.571623151,13.56849197,3.834599818,0.000579766,0.015526797,-0.327920044
244023_at,-1.869647518,6.448934949,-3.83396616,0.000580777,0.015529219,-0.329533475
213071_at,-2.837875183,8.135983743,-3.832931188,0.000582431,0.015539399,-0.332168555
220338_at,-1.52292794,7.18487069,-3.832801423,0.000582639,0.015539399,-0.332498926
244107_at,1.786263615,11.34503707,3.832095516,0.00058377,0.015560118,-0.334296043
206276_at,2.551946957,13.63881316,3.83065682,0.000586082,0.015570019,-0.337958382
243185_at,-1.784895624,6.459439408,-3.830263092,0.000586717,0.015572198,-0.338960577
228370_at,-1.851219712,8.36191232,-3.827373097,0.000591393,0.015655327,-0.346315745
231445_at,-4.2687649,5.1005879,-3.82726646,0.000591567,0.015655327,-0.346587107
205049_s_at,-4.075225876,6.333189214,-3.826011695,0.000593609,0.015682302,-0.349779952
223600_s_at,-2.675768157,3.782564479,-3.822261658,0.000599754,0.01577018,-0.359320181
228152_s_at,1.827501975,10.65737847,3.821689733,0.000600697,0.01577018,-0.360774913
219631_at,1.828634984,8.741562248,3.821621216,0.00060081,0.01577018,-0.360949184
1556540_a_at,2.012587802,7.39903223,3.820788158,0.000602186,0.015783563,-0.363067985
222958_s_at,1.670116888,8.487558233,3.820197644,0.000603163,0.015794032,-0.364569808
213960_at,-2.595877021,5.732700856,-3.813740741,0.000613949,0.015993079,-0.380986367
221601_s_at,-2.469013986,8.673613413,-3.813399951,0.000614524,0.015993079,-0.381852566
229681_at,-2.142046314,5.052376103,-3.813126129,0.000614986,0.015993079,-0.382548532
242840_at,-2.130119927,4.096737372,-3.813107397,0.000615017,0.015993079,-0.382596143
209763_at,-2.991375077,7.497109608,-3.812661124,0.000615771,0.015993955,-0.383730388
207761_s_at,-2.495162696,10.69207927,-3.811252487,0.000618156,0.016025447,-0.387310281
211161_s_at,1.774931421,13.51833288,3.808333474,0.000623126,0.016093263,-0.394727246
222891_s_at,-1.717068741,10.08198479,-3.805880145,0.000627334,0.01616752,-0.400959502
214401_at,-3.620351574,6.76896784,-3.805585811,0.000627841,0.016169196,-0.401707118
234605_at,1.52447397,7.482096772,3.805088603,0.000628698,0.016182522,-0.402969994
207100_s_at,-1.895930149,6.518795193,-3.804828555,0.000629146,0.016182522,-0.403630478
203697_at,-1.900303488,7.547942857,-3.804246072,0.000630152,0.016198202,-0.405109847
219574_at,-1.755152495,7.869753774,-3.800077252,0.000637398,0.016335623,-0.415695473
206965_at,-2.133132598,6.255419629,-3.80007075,0.000637409,0.016335623,-0.415711982
232492_at,2.540761417,4.190039615,3.798473957,0.000640206,0.016371958,-0.419765599
213075_at,1.587265628,10.41998271,3.797762333,0.000641456,0.016388599,-0.421571947
240052_at,-1.619853234,6.756921077,-3.796587563,0.000643525,0.016410789,-0.424553672
227439_at,-2.014730406,5.044201014,-3.795567279,0.000645327,0.016433755,-0.427143045
214073_at,2.054858577,9.282475806,3.793399876,0.000649172,0.016500368,-0.432642914
230746_s_at,2.238618479,7.071845016,3.793242687,0.000649452,0.016500368,-0.433041746
209727_at,2.134272567,6.837038436,3.792136322,0.000651424,0.016513716,-0.435848749
1555483_x_at,1.617857401,7.547918736,3.792100791,0.000651488,0.016513716,-0.435938891
1559532_at,-2.085890509,2.406837331,-3.790697339,0.000653998,0.016553654,-0.439499243
221921_s_at,-1.677328561,3.547898512,-3.79053952,0.000654281,0.016553654,-0.439899579
242872_at,1.978845188,4.612601139,3.790205583,0.00065488,0.016553654,-0.440746651
225817_at,-2.594401226,7.789377175,-3.789746399,0.000655704,0.016559183,-0.441911387
211013_x_at,1.628241177,8.429642305,3.788394105,0.000658138,0.016590102,-0.445341255
221009_s_at,2.167003659,8.425373495,3.787741372,0.000659316,0.016592356,-0.446996658
218542_at,1.583896811,10.32048611,3.786889997,0.000660856,0.016609761,-0.449155696
213139_at,1.891969604,11.59591056,3.786455045,0.000661644,0.01661394,-0.450258645
1564591_a_at,-1.578971251,3.372884342,-3.783262077,0.000667455,0.016691473,-0.458354069
37145_at,2.067943096,8.755555007,3.783244823,0.000667487,0.016691473,-0.458397808
204288_s_at,-1.87192132,7.98371595,-3.781637723,0.000670431,0.016730179,-0.462471565
1553051_s_at,2.100051161,4.080821304,3.779277027,0.000674779,0.016800334,-0.46845452
221350_at,2.332866871,5.608440312,3.777812439,0.00067749,0.016844823,-0.472165745
238847_at,4.231570579,7.113965335,3.777275451,0.000678487,0.016854271,-0.473526337
231744_at,1.71816842,5.539935988,3.776943756,0.000679103,0.016854271,-0.474366736
228033_at,1.725206459,9.2737559,3.776145423,0.000680589,0.016883481,-0.47638933
236413_at,-1.63227161,4.992744339,-3.775403577,0.000681972,0.016910127,-0.478268684
203799_at,-1.6513687,8.576561487,-3.774640797,0.000683398,0.016930114,-0.480200942
218730_s_at,-3.16237314,3.829232801,-3.772266468,0.000687853,0.017017355,-0.486214695
213122_at,-1.506780081,7.529094344,-3.772029041,0.0006883,0.017018379,-0.486815987
206164_at,2.202361067,12.39204606,3.771748764,0.000688828,0.017018379,-0.487525779
223395_at,-3.605131516,9.357082552,-3.770625609,0.000690948,0.017035898,-0.490369953
222222_s_at,2.532494742,7.560313429,3.767795431,0.000696319,0.017108573,-0.497535569
222739_at,1.934020874,4.56505282,3.76767619,0.000696547,0.017108573,-0.497837431
243096_at,1.819556539,5.833936663,3.765080858,0.000701509,0.017207276,-0.504406776
227344_at,-1.78043608,7.674833451,-3.764410228,0.000702797,0.017209717,-0.506104034
235385_at,-2.160861781,6.652798456,-3.764230843,0.000703142,0.017209717,-0.506558014
235982_at,-3.101343524,4.447577985,-3.764225578,0.000703152,0.017209717,-0.506571339
1555812_a_at,-1.661860829,10.25787131,-3.76420979,0.000703183,0.017209717,-0.506611292
223059_s_at,-1.839681437,10.0391359,-3.76287026,0.000705763,0.017224488,-0.510001066
1560745_at,1.821650337,4.14648361,3.762262991,0.000706936,0.017224488,-0.511537665
204192_at,-3.53549261,6.483791883,-3.761709165,0.000708008,0.017242864,-0.512938964
240815_at,2.184628841,7.902022882,3.7604204,0.000710507,0.017263044,-0.51619954
238428_at,1.638026512,6.825876447,3.760306305,0.000710729,0.017263044,-0.516488184
203666_at,-1.785040817,8.269582686,-3.757944482,0.000715333,0.017321015,-0.522462552
211122_s_at,4.525824632,8.848264842,3.757312343,0.000716571,0.017343293,-0.524061366
242579_at,1.575119878,6.943606032,3.75689358,0.000717391,0.017355475,-0.525120456
242535_at,1.539644237,7.227505352,3.754987947,0.000721138,0.01739992,-0.529939472
214157_at,-1.701756001,7.902108663,-3.753780257,0.000723522,0.017434229,-0.532993078
209909_s_at,2.029288044,7.282167775,3.753299664,0.000724473,0.017434229,-0.534208147
209685_s_at,-2.094566315,8.399367192,-3.751879583,0.00072729,0.017478939,-0.537798191
210163_at,4.271261546,9.084612785,3.750604437,0.000729829,0.017509163,-0.541021431
222073_at,-2.10792422,7.049180009,-3.750255975,0.000730524,0.017518155,-0.541902188
1552514_at,-2.977009012,3.398193737,-3.749889807,0.000731255,0.01752563,-0.542827669
214572_s_at,-2.169714661,5.022089326,-3.748905047,0.000733225,0.017559828,-0.545316469
216847_at,1.866061515,6.288377448,3.748418916,0.0007342,0.017567775,-0.546544994
219777_at,-1.567864852,8.353584254,-3.747693586,0.000735656,0.017587227,-0.548377908
1570136_at,1.905189669,4.483669928,3.746382584,0.000738295,0.017634902,-0.551690508
230770_at,1.596469126,5.593462441,3.745198606,0.000740687,0.01766285,-0.554681806
229584_at,-3.024660726,6.653599149,-3.744609196,0.00074188,0.017681905,-0.556170819
203474_at,-1.914388193,8.077826517,-3.743372905,0.000744389,0.017733977,-0.559293769
233154_at,-2.614904755,3.694930402,-3.741765243,0.000747664,0.017785779,-0.563354292
213599_at,1.55076412,8.523311386,3.738643298,0.000754065,0.017855558,-0.57123777
207339_s_at,-2.446467195,8.851891845,-3.737668835,0.000756073,0.01787216,-0.573698001
209588_at,1.638389434,7.850207205,3.737017353,0.000757419,0.017896235,-0.575342677
241450_at,-2.466516763,4.312824301,-3.735845642,0.000759845,0.017937133,-0.578300427
239410_at,1.536014922,6.777248761,3.735548319,0.000760462,0.017937133,-0.579050908
210450_at,-3.036231754,3.661012058,-3.734136559,0.000763398,0.01797536,-0.582614087
207357_s_at,2.680210523,6.945508782,3.732096119,0.000767661,0.018046702,-0.587763185
213888_s_at,-2.36601235,8.146367218,-3.731761935,0.000768361,0.018050196,-0.588606413
211203_s_at,2.035965735,7.220574435,3.730792447,0.000770396,0.018085621,-0.591052521
206218_at,2.080250283,5.974454583,3.729777361,0.000772533,0.018112307,-0.593613439
208373_s_at,1.507391228,8.338375783,3.726295604,0.000779905,0.018238372,-0.602395572
211548_s_at,-2.431687086,7.936157195,-3.724110527,0.000784567,0.018308233,-0.607905591
219670_at,-2.371574773,5.695944011,-3.719782261,0.000793881,0.018431185,-0.618816667
1569693_at,-2.553561603,2.556516415,-3.716922613,0.000800094,0.018528216,-0.626023082
209764_at,-2.241200049,5.843336233,-3.716067913,0.00080196,0.01855571,-0.628176578
1554007_at,-1.911490573,7.494911263,-3.714772664,0.000804796,0.018597717,-0.631439748
203726_s_at,2.3815163,11.40102031,3.713707239,0.000807136,0.018628172,-0.634123613
1564630_at,1.571363576,6.54048957,3.712850067,0.000809023,0.018655983,-0.63628268
232678_at,2.523089469,6.416564311,3.708741087,0.000818131,0.01880256,-0.646630049
203914_x_at,-2.412064667,8.312764089,-3.70838365,0.000818928,0.01880744,-0.647529965
214774_x_at,-4.856057676,2.763381423,-3.708267568,0.000819187,0.01880744,-0.647822219
244350_at,1.766797154,7.416628753,3.707685063,0.000820487,0.018825071,-0.649288709
204112_s_at,-1.780550597,9.495062284,-3.707003537,0.000822012,0.018835241,-0.651004387
201506_at,2.328126834,13.02056869,3.704978029,0.000826559,0.018878967,-0.656102753
1556054_at,-1.763452446,6.732437488,-3.704150433,0.000828424,0.018904034,-0.658185593
208084_at,2.611705965,5.577822295,3.702595553,0.000831939,0.018958362,-0.662098372
244431_at,1.659625554,5.985502406,3.699123853,0.000839839,0.01909926,-0.670832628
201438_at,1.608851136,13.52097598,3.698909228,0.000840329,0.01909926,-0.671372495
236307_at,-2.745938676,4.202141918,-3.697610354,0.000843306,0.019137686,-0.674639444
213797_at,2.881587203,8.87673604,3.697498073,0.000843563,0.019137686,-0.674921834
207886_s_at,2.229461297,3.632501396,3.69699348,0.000844723,0.019145691,-0.676190871
241525_at,-2.169005506,3.690956425,-3.69683694,0.000845083,0.019145691,-0.676584553
202869_at,1.731798181,10.54390864,3.696305858,0.000846305,0.01915557,-0.677920122
207768_at,4.403620928,5.673254144,3.69624122,0.000846454,0.01915557,-0.678082668
204160_s_at,-2.017449924,6.56575178,-3.695728768,0.000847635,0.019174367,-0.679371315
238484_s_at,-1.8539424,5.903265908,-3.694288477,0.000850964,0.019195822,-0.682992821
216816_at,2.190981432,4.655454629,3.6938206,0.000852048,0.019202682,-0.684169157
210843_s_at,2.132673337,4.57379311,3.692990485,0.000853974,0.019222332,-0.686256097
215275_at,-2.023448094,6.325586759,-3.692249811,0.000855697,0.019237347,-0.688118041
229686_at,-2.318680982,8.034302803,-3.691446228,0.00085757,0.01924176,-0.690137973
230173_at,1.718790338,5.006260796,3.691410574,0.000857653,0.01924176,-0.690227593
212224_at,-4.409106286,7.900431008,-3.690648277,0.000859433,0.019265478,-0.692143596
201309_x_at,1.50684608,7.808295318,3.690505484,0.000859767,0.019265478,-0.692502485
232036_at,2.481988017,6.4362567,3.686613317,0.000868917,0.019367321,-0.70228295
231747_at,-1.792163326,7.566759563,-3.686425165,0.000869362,0.019369336,-0.702755655
219753_at,-1.701195928,6.7085877,-3.685865838,0.000870685,0.019390918,-0.704160836
223625_at,2.115016313,7.827184325,3.685399598,0.00087179,0.019399713,-0.705332097
207316_at,1.783132723,6.373592225,3.684392895,0.000874179,0.01943128,-0.7078609
213561_at,1.638246178,5.815865958,3.684070166,0.000874947,0.01943128,-0.708671529
208416_s_at,1.711799026,6.214835829,3.681480134,0.000881129,0.019514758,-0.715176251
239381_at,3.6455755,11.96978839,3.6814328,0.000881243,0.019514758,-0.71529511
203485_at,-1.548781299,6.977627577,-3.68124624,0.00088169,0.019516752,-0.71576358
218986_s_at,2.228716863,11.25557347,3.680286211,0.000883993,0.019559279,-0.718174166
228523_at,1.931793331,7.621596634,3.6796157,0.000885606,0.019559279,-0.719857653
215033_at,1.784861246,8.947824701,3.679477544,0.000885939,0.019559279,-0.720204513
236260_at,-2.308650604,5.288497479,-3.679316497,0.000886326,0.019559279,-0.72060884
220651_s_at,1.836228522,7.943006387,3.67741205,0.000890926,0.019617947,-0.725389687
1556402_at,-2.436044077,4.250888716,-3.675488552,0.000895595,0.0196888,-0.730217454
206896_s_at,-1.665293246,7.466507329,-3.675475904,0.000895625,0.0196888,-0.730249195
AFFX-HUMISGF3A/M97935_MB_at,1.604637196,8.831474533,3.675049258,0.000896664,0.0196888,-0.731319904
239301_at,-1.582992914,6.205971411,-3.674228505,0.000898666,0.019721168,-0.733379536
1562426_a_at,1.540063551,6.131306396,3.67409561,0.00089899,0.019721168,-0.733713012
220283_at,1.572890674,6.638406672,3.67400148,0.00089922,0.019721168,-0.733949214
1558995_at,1.538368896,5.785367521,3.673274983,0.000900997,0.019742094,-0.735772136
1563709_at,1.90074195,4.922148669,3.673168425,0.000901258,0.019742094,-0.7360395
214602_at,-2.832041054,3.575242221,-3.672901107,0.000901912,0.019744804,-0.736710212
208265_at,2.060159893,3.724583683,3.672823055,0.000902104,0.019744804,-0.736906045
226396_at,1.585056812,8.047829063,3.670717427,0.000907278,0.019818391,-0.742188503
239049_at,-1.8477686,6.273420112,-3.669962264,0.000909141,0.019843225,-0.744082736
237252_at,1.569331873,8.996424846,3.669777277,0.000909598,0.019845275,-0.744546733
236796_at,-1.700603728,7.557527559,-3.669241493,0.000910922,0.019858324,-0.74589057
205015_s_at,2.048709772,7.509944991,3.668905741,0.000911753,0.019868518,-0.746732659
229629_at,-2.141742115,7.015257355,-3.667519679,0.000915192,0.019918514,-0.750208695
235834_at,1.580300286,8.54278781,3.667443486,0.000915381,0.019918514,-0.750399761
1561690_at,-1.539097579,6.936865113,-3.665691477,0.000919746,0.019940975,-0.75479282
239858_at,-3.508396218,4.02764565,-3.66548991,0.000920249,0.019940975,-0.755298189
1552991_at,1.685764324,5.317728343,3.664043348,0.00092387,0.019997077,-0.75892471
228750_at,-1.813466832,7.682626498,-3.663729508,0.000924658,0.019999129,-0.759711437
209633_at,1.50681764,10.78485365,3.66312259,0.000926183,0.020007519,-0.761232774
222362_at,-2.039469646,7.009595432,-3.662797584,0.000927,0.020017269,-0.762047416
206110_at,2.000887776,7.487245012,3.661488663,0.000930299,0.020072658,-0.765328017
233676_at,1.727569842,5.716958997,3.660466383,0.000932884,0.020104625,-0.7678899
219642_s_at,-1.701722108,2.04719291,-3.65941495,0.00093555,0.020122416,-0.770524568
203675_at,-1.582468722,11.13996908,-3.658438703,0.000938031,0.02016786,-0.772970591
236718_at,1.541207945,7.629573153,3.656810435,0.000942185,0.02024124,-0.777049744
209032_s_at,-1.558140075,7.204040693,-3.655980542,0.000944309,0.020242675,-0.779128542
232843_s_at,-1.629017282,8.539220974,-3.655719415,0.000944978,0.020242675,-0.779782604
213036_x_at,-3.022218842,8.826179903,-3.655638159,0.000945186,0.020242675,-0.779986128
242292_at,-2.757868404,4.955120706,-3.653543764,0.000950571,0.020325574,-0.785231433
203153_at,2.960268648,10.91969843,3.65283354,0.000952404,0.020348851,-0.787009902
1555019_at,2.416929741,7.024873431,3.652355394,0.00095364,0.020367299,-0.788207154
221146_at,-1.916730999,3.435657883,-3.650769316,0.000957751,0.02042571,-0.792178196
208133_at,1.707557118,5.150398581,3.649426009,0.000961246,0.020444479,-0.79554092
205671_s_at,-2.048559179,8.239399969,-3.649394575,0.000961328,0.020444479,-0.795619605
209505_at,-1.706669411,8.305482143,-3.64821608,0.000964405,0.020493139,-0.798569367
205504_at,-2.583999897,6.810119422,-3.647759854,0.000965599,0.020510533,-0.799711202
1555785_a_at,1.506824729,8.493181535,3.647179451,0.000967119,0.020534855,-0.801163751
1560562_a_at,-1.966418196,5.438017311,-3.646933341,0.000967765,0.020535673,-0.801779653
202733_at,1.952484633,11.0676816,3.646816213,0.000968072,0.020535673,-0.802072766
244203_at,-2.352533677,1.780928831,-3.645133562,0.000972498,0.020609043,-0.806283223
1553997_a_at,1.507869461,7.514642369,3.641294265,0.00098267,0.020753718,-0.815887519
242476_at,-1.752547702,10.21472866,-3.640761082,0.000984091,0.020774197,-0.817221022
202310_s_at,2.208597007,13.14998764,3.639505994,0.000987443,0.020828882,-0.820359741
222178_s_at,-1.807308099,2.110323863,-3.637888087,0.000991781,0.020888489,-0.8244052
234166_at,2.023683646,4.706884403,3.637710763,0.000992258,0.020888489,-0.824848546
1553732_s_at,1.704635345,7.262857898,3.637573512,0.000992627,0.020888489,-0.825191697
231408_at,1.713864612,6.044010935,3.637455721,0.000992943,0.020888489,-0.82548619
236450_at,-2.029079702,3.922485462,-3.637249558,0.000993498,0.020891927,-0.826001614
206150_at,-2.466686923,8.509301657,-3.637110996,0.000993871,0.020891927,-0.826348024
207374_at,1.775517488,5.017587537,3.636496666,0.000995526,0.020918681,-0.827883818
230188_at,2.632560975,10.05553807,3.63414993,0.001001874,0.021019755,-0.833749646
212143_s_at,2.109704414,10.46271181,3.633321089,0.001004126,0.021058909,-0.835821056
234481_at,1.579181852,5.604436447,3.63124046,0.001009799,0.021143945,-0.841020113
228828_at,-2.980445569,4.60161762,-3.630983899,0.001010501,0.021143945,-0.841661128
225252_at,1.50556106,10.84166831,3.630205024,0.001012634,0.021156195,-0.843607039
229597_s_at,-1.86440725,7.567532486,-3.629563571,0.001014394,0.021172447,-0.845209501
